Player,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Player-additional,Rnd,Pick,Tm,Pos,Age,To,1st_Team_AllPro,Pro_Bowl,Years_As_Starter,Weighted_Aprox_Value,DrAV,G,Pass_Completed,Pass_Attempts,Pass_Yards,Pass_TDs,Interceptions_Thrown,Rush_Attempts,Rush_Yards,Rush_TDs,Receptions,Receiving_Yards,Receiving_Touchdowns,Solo_Tackles,Interceptions,Sack,-9999
Dante Pettis,Jun-00,186,,,,,,,PettDa00,2,44,SFO,,22,2022,0,0,0,9,5,50,2,2,32,0,0,3,35,0,71,984,12,3,,,PettDa00
Kemoko Turay,5-Jun,253,4.65,,,,,,TuraKe00,2,52,IND,,23,2022,0,0,0,5,5,41,0,0,0,0,0,0,0,0,0,0,0,23,,12,TuraKe00
Jordan Akins,3-Jun,249,,,,,,,AkinJo00,3,98,HOU,,26,2022,0,0,1,14,14,73,0,0,0,0,0,2,7,0,151,1755,8,1,,,AkinJo00
Jaire Alexander,11-May,192,4.38,35,14,127,6.71,3.98,AlexJa00,1,18,GNB,,21,2022,0,2,4,30,30,64,0,0,0,0,0,0,0,0,0,0,0,203,10,1.5,AlexJa00
Brian Allen,1-Jun,298,5.34,26.5,27,99,7.81,4.71,AlleBr02,4,111,LAR,,22,2022,0,0,2,16,16,45,0,0,0,0,0,0,0,0,0,0,0,,,,AlleBr02
Josh Allen,5-Jun,237,4.75,33.5,,119,6.9,4.4,AlleJo02,1,7,BUF,,22,2022,0,3,5,68,68,77,1604,2566,18397,138,60,546,3087,38,1,12,1,4,,,AlleJo02
Marcus Allen,2-Jun,202,,37,15,127,,4.32,AlleMa03,5,148,PIT,,22,2022,0,0,0,6,6,48,0,0,0,0,0,1,4,0,0,0,0,34,,,AlleMa03
Mark Andrews,5-Jun,256,4.67,31,17,113,7.34,4.38,AndrMa00,3,86,BAL,,23,2022,1,3,1,39,39,77,0,0,0,0,0,4,8,0,336,4313,34,5,,,AndrMa00
Troy Apke,2-Jun,198,4.34,41,16,131,6.56,4.03,ApkeTr00,4,109,WAS,,23,2022,0,0,1,6,6,52,0,0,0,0,0,0,0,0,0,0,0,49,1,,ApkeTr00
Ade Aruna,6-Jun,262,4.6,38.5,18,128,7.53,4.48,ArunAd00,6,218,MIN,,24,,0,0,0,,,,,,,,,,,,,,,,,,ArunAd00
Marcell Ateman,4-Jun,216,4.62,34,13,121,7.07,4.25,AtemMa00,7,228,OAK,,23,2021,0,0,0,2,2,19,0,0,0,0,0,0,0,0,20,270,1,,,,AtemMa00
Anthony Averett,Jun-00,185,4.36,31.5,13,119,6.93,4.4,AverAn00,4,118,BAL,,23,2022,0,0,1,11,10,51,0,0,0,0,0,0,0,0,0,0,0,99,3,,AverAn00
Genard Avery,1-Jun,248,4.59,36,26,124,6.9,4.36,AverGe00,5,150,CLE,,23,2022,0,0,2,11,4,62,0,0,0,0,0,0,0,0,0,0,0,65,,8.5,AverGe00
Jerome Baker,1-Jun,229,4.53,36.5,22,126,,,BakeJe00,3,73,MIA,,21,2022,0,0,5,30,30,81,0,0,0,0,0,0,0,0,0,0,0,331,3,21,BakeJe00
Kalen Ballage,1-Jun,228,4.46,33.5,15,122,6.91,4.35,BallKa00,4,131,MIA,,22,2021,0,0,1,6,3,52,0,0,0,0,0,213,665,7,54,293,0,4,,,BallKa00
Saquon Barkley,Jun-00,233,4.4,41,29,,,4.24,BarkSa00,1,2,NYG,,21,2022,0,2,4,38,38,60,0,0,0,0,0,954,4249,29,247,1820,8,,,,BarkSa00
Nick Bawden,2-Jun,245,,,,,,,BawdNi00,7,237,DET,,22,2021,0,0,0,0,0,19,0,0,0,0,0,0,0,0,5,37,0,1,,,BawdNi00
Braxton Berrios,9-May,184,,,11,,,,BerrBr00,6,210,NWE,,22,2022,1,0,0,10,,65,1,1,2,1,0,19,160,4,107,1085,5,1,,,BerrBr00
Keishawn Bierria,2-Jun,230,4.79,30.5,21,117,7.26,,BierKe00,6,217,DEN,,23,2019,0,0,0,1,1,21,0,0,0,0,0,0,0,0,0,0,0,3,,,BierKe00
Andrew Brown,4-Jun,296,5.03,28,31,101,7.51,4.48,BrowAn05,5,158,CIN,,22,2022,0,0,0,2,2,28,0,0,0,0,0,0,0,0,0,0,0,13,,1,BrowAn05
Taven Bryan,4-Jun,291,4.98,35,30,119,7.12,4.48,BryaTa00,1,29,JAX,,22,2022,0,0,3,16,10,79,0,0,0,0,0,0,0,0,0,0,0,62,,8.5,BryaTa00
Oren Burks,3-Jun,233,4.59,39.5,18,131,6.82,4.15,BurkOr00,3,88,GNB,,23,2022,0,0,0,8,7,76,0,0,0,0,0,0,0,0,0,0,0,78,,1,BurkOr00
Deon Cain,2-Jun,202,4.43,33.5,11,115,6.71,4.37,CainDe00,6,185,IND,,22,2020,0,0,0,1,0,15,0,0,0,0,0,0,0,0,9,124,0,,,,CainDe00
Antonio Callaway,11-May,200,4.41,34,,121,,,CallAn00,4,105,CLE,,21,2020,0,0,1,5,5,25,0,0,0,0,0,2,7,0,53,695,5,,,,CallAn00
Dylan Cantrell,3-Jun,226,4.59,38.5,18,130,6.56,4.03,CantDy00,6,191,LAC,,24,,0,0,0,,,,,,,,,,,,,,,,,,CantDy00
Alex Cappa,6-Jun,305,5.39,26.5,24,97,8.04,4.84,CappAl00,3,94,TAM,,23,2022,0,0,4,31,22,68,0,0,0,0,0,0,0,0,0,0,0,,,,CappAl00
Daniel Carlson,5-Jun,213,,,,,,,CarlDa00,5,167,MIN,,23,2022,1,0,1,17,-1,78,0,0,0,0,0,0,0,0,0,0,0,2,,,CarlDa00
Lorenzo Carter,6-Jun,250,4.5,36,,130,,,CartLo01,3,66,NYG,,22,2022,0,0,4,24,17,66,0,0,0,0,0,0,0,0,0,0,0,123,2,18.5,CartLo01
Geron Christian,5-Jun,298,5.33,,19,,,,ChriGe01,3,74,WAS,,21,2022,0,0,0,9,5,48,0,0,0,0,0,0,0,0,0,0,0,1,,,ChriGe01
Bradley Chubb,4-Jun,269,4.65,36,24,121,7.37,4.41,ChubBr00,1,5,DEN,,22,2022,0,2,2,29,26,57,0,0,0,0,0,0,0,0,0,0,0,112,1,28.5,ChubBr00
Nick Chubb,11-May,227,4.52,38.5,29,128,7.09,4.25,ChubNi00,2,35,CLE,,22,2022,0,4,5,45,45,75,0,0,0,0,0,1210,6341,48,119,990,4,2,,,ChubNi00
Jack Cichy,2-Jun,238,,,18,,,,CichJa00,6,202,TAM,,23,2020,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,,,CichJa00
Will Clapp,4-Jun,311,5.39,29,25,97,8.04,4.92,ClapWi00,7,245,NOR,,22,2022,0,0,0,7,4,51,0,0,0,0,0,0,0,0,0,0,0,,,,ClapWi00
Mason Cole,4-Jun,307,5.23,23.5,23,104,7.77,4.78,ColeMa02,3,97,ARI,,22,2022,0,0,3,20,11,77,0,0,0,0,0,0,0,0,0,0,0,,,,ColeMa02
Tyler Conklin,3-Jun,254,4.8,38,18,120,7.13,4.23,ConkTy00,5,157,MIN,,23,2022,0,0,2,12,8,81,0,0,0,0,0,2,3,0,151,1474,7,3,,,ConkTy00
Austin Corbett,4-Jun,306,5.15,28,19,106,7.87,4.5,CorbAu00,2,33,CLE,,23,2022,0,0,4,24,1,72,0,0,0,0,0,0,0,0,0,0,0,3,,,CorbAu00
Keke Coutee,10-May,181,4.43,34.5,14,113,6.93,4.15,CoutKe00,4,103,HOU,,21,2022,0,0,0,7,7,33,0,0,0,0,0,5,14,1,85,966,4,,,,CoutKe00
Chris Covington,2-Jun,245,4.78,,23,,,,CoviCh01,6,193,DAL,,22,2019,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,,,CoviCh01
Tyrell Crosby,5-Jun,309,5.23,30,17,105,7.89,4.77,CrosTy00,5,153,DET,,23,2020,0,0,1,11,11,38,0,0,0,0,0,0,0,0,0,0,0,,,,CrosTy00
Dane Cruikshank,1-Jun,206,4.41,38.5,25,121,6.89,4.24,CruiDa00,5,152,TEN,,23,2022,0,0,0,4,4,52,0,0,0,0,0,0,0,0,1,66,1,46,1,,CruiDa00
James Daniels,3-Jun,306,,30.5,21,108,7.29,4.4,DaniJa01,2,39,CHI,,20,2022,0,0,5,24,17,71,0,0,0,0,0,0,0,0,0,0,0,1,,,DaniJa01
Sam Darnold,3-Jun,221,4.85,26.5,,105,6.96,4.4,DarnSa00,1,3,NYJ,,21,2022,0,0,4,25,16,56,1054,1765,11767,61,55,188,745,12,0,0,0,,,,DarnSa00
Marcus Davenport,6-Jun,264,4.58,33.5,22,124,7.2,4.41,DaveMa00,1,14,NOR,,22,2022,0,0,2,18,18,63,0,0,0,0,0,0,0,0,0,0,0,78,,21.5,DaveMa00
Carlton Davis,1-Jun,203,4.53,34,16,124,,,DaviCa02,2,63,TAM,,21,2022,0,0,4,22,22,64,0,0,0,0,0,0,0,0,0,0,0,228,7,,DaviCa02
Duke Dawson,10-May,208,4.46,,15,,,,DawsDu00,2,56,NWE,,22,2020,0,0,0,3,,26,0,0,0,0,0,0,0,0,0,0,0,17,,,DawsDu00
Jamil Demby,4-Jun,319,5.58,23.5,17,98,7.86,4.95,DembJa00,6,192,LAR,,22,2019,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,DembJa00
Michael Dickson,2-Jun,208,,,,,,,DickMi00,5,149,SEA,,22,2022,1,1,1,14,14,82,0,0,0,0,0,3,-9,0,0,0,0,1,,,DickMi00
Will Dissly,4-Jun,262,4.87,28,15,111,7.07,4.4,DissWi00,4,120,SEA,,22,2022,0,0,3,9,9,56,0,0,0,0,0,1,7,0,110,1249,12,6,,,DissWi00
Chase Edmonds,9-May,205,4.55,34,19,122,6.79,4.07,EdmoCh00,4,134,ARI,,22,2022,0,0,1,20,17,70,0,0,0,0,0,401,1796,11,144,1078,6,13,,,EdmoCh00
Terrell Edmunds,2-Jun,220,4.47,41.5,,134,,,EdmuTe00,1,28,PIT,,21,2022,0,0,5,25,25,79,0,0,0,0,0,0,0,0,0,0,0,276,5,5,EdmuTe00
Tremaine Edmunds,5-Jun,253,4.54,,19,117,,,EdmuTr01,1,16,BUF,,20,2022,0,2,5,45,45,74,0,0,0,0,0,0,0,0,0,0,0,359,5,6.5,EdmuTr01
Duke Ejiofor,4-Jun,264,,,,,,,EjioDu00,6,177,HOU,,23,2018,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,6,,1,EjioDu00
Danny Etling,2-Jun,222,4.76,30.5,,114,7.09,4.37,EtliDa00,7,219,NWE,,24,,0,0,0,,,,,,,,,,,,,,,,,,EtliDa00
Rashaan Evans,3-Jun,232,,30,,116,6.95,4.36,EvanRa01,1,22,TEN,,22,2022,0,0,4,31,25,76,0,0,0,0,0,0,0,0,0,0,0,282,2,5,EvanRa01
Luke Falk,4-Jun,215,,26.5,,103,,,FalkLu00,6,199,TEN,,23,2019,0,0,0,1,,3,47,73,416,0,3,0,0,0,0,0,0,,,,FalkLu00
Kylie Fitts,4-Jun,263,4.69,32.5,31,117,6.88,4.19,FittKy00,6,181,CHI,,23,2021,0,0,0,1,0,28,0,0,0,0,0,0,0,0,0,0,0,9,,,FittKy00
Minkah Fitzpatrick,1-Jun,201,4.46,33,14,121,,,FitzMi00,1,11,MIA,,21,2022,3,3,4,48,4,79,0,0,0,0,0,0,0,0,0,0,0,295,19,,FitzMi00
Tre Flowers,3-Jun,200,4.45,34.5,18,122,,,FlowTr01,5,146,SEA,,23,2022,0,0,2,18,15,73,0,0,0,0,0,0,0,0,0,0,0,206,4,2,FlowTr01
John Franklin-Myers,4-Jun,283,4.75,33,26,113,7.36,4.48,FranJo02,4,135,LAR,,21,2022,0,0,2,18,2,64,0,0,0,0,0,0,0,0,0,0,0,47,1,16,FranJo02
Joshua Frazier,4-Jun,321,,,21,,,,FrazJo00,7,246,PIT,,22,,0,0,0,,,,,,,,,,,,,,,,,,FrazJo00
Royce Freeman,11-May,229,4.54,34,17,118,6.9,4.16,FreeRo00,3,71,DEN,,22,2022,0,0,0,11,9,65,0,0,0,0,0,394,1473,8,85,519,1,4,,,FreeRo00
Troy Fumagalli,5-Jun,247,,,14,,,,FumaTr00,5,156,DEN,,23,2020,0,0,0,1,1,19,0,0,0,0,0,0,0,0,14,118,2,1,,,FumaTr00
Michael Gallup,1-Jun,205,4.51,36,10,122,6.95,4.37,GallMi00,3,81,DAL,,22,2022,0,0,4,26,26,69,0,0,0,0,0,0,0,0,232,3326,19,1,,,GallMi00
Rashaan Gaulden,1-Jun,193,4.61,30,8,119,7.16,4.33,GaulRa00,3,85,CAR,,23,2020,0,0,0,1,1,27,0,0,0,0,0,0,0,0,0,0,0,14,,,GaulRa00
Mike Gesicki,5-Jun,247,4.54,41.5,22,129,6.76,4.1,GesiMi00,2,42,MIA,,22,2022,0,0,1,19,19,81,0,1,0,0,0,0,0,0,231,2617,18,1,,,GesiMi00
Dallas Goedert,5-Jun,256,,,23,,,,GoedDa00,2,49,PHI,,23,2022,0,0,5,25,25,69,0,0,0,0,0,0,0,0,248,2997,19,5,,,GoedDa00
Colby Gossett,5-Jun,311,5.2,25,32,103,7.6,4.83,GossCo00,6,213,MIN,,23,2022,0,0,0,4,,36,0,0,0,0,0,0,0,0,0,0,0,,,,GossCo00
Rasheem Green,5-Jun,275,4.73,32.5,,118,7.24,4.39,GreeRa01,3,79,SEA,,21,2022,0,0,2,16,13,69,0,0,0,0,0,0,0,0,0,0,0,83,,17,GreeRa01
Shaquem Griffin,1-Jun,227,4.38,,20,117,,,GrifSh01,5,141,SEA,,23,2020,0,0,0,4,4,46,0,0,0,0,0,0,0,0,0,0,0,17,,1,GrifSh01
Derrius Guice,10-May,224,4.49,31.5,15,,,,GuicDe00,2,59,WAS,,21,2019,0,0,0,2,2,5,0,0,0,0,0,42,245,2,7,79,1,,,,GuicDe00
Davontae Harris,Jun-00,200,4.43,32.5,22,123,6.96,4.4,HarrDa05,5,151,CIN,,23,2022,0,0,0,5,0,42,0,0,0,0,0,0,0,0,0,0,0,53,,,HarrDa05
Marcell Harris,Jun-00,208,,,16,,,,HarrMa03,6,184,SFO,,24,2022,0,0,0,14,13,63,0,0,0,0,0,0,0,0,0,0,0,105,1,1,HarrMa03
Ronnie Harrison,3-Jun,214,,34,,120,,,HarrRo02,3,93,JAX,,21,2022,0,0,3,18,10,67,0,0,0,0,0,0,0,0,0,0,0,148,5,5.5,HarrRo02
Marquis Haynes,3-Jun,235,4.67,32,23,123,7.14,4.45,HaynMa01,4,136,CAR,,24,2022,0,0,0,7,7,64,0,0,0,0,0,0,0,0,0,0,0,50,,13,HaynMa01
Will Hernandez,2-Jun,327,5.15,24,37,104,7.59,4.7,HernWi00,2,34,NYG,,23,2022,0,0,4,28,22,75,0,0,0,0,0,0,0,0,0,0,0,,,,HernWi00
Chris Herndon,4-Jun,253,,,21,,,,HernCh00,4,107,NYJ,,22,2021,0,0,2,6,6,49,0,0,0,0,0,0,0,0,75,836,8,,,,HernCh00
B.J. Hill,4-Jun,311,4.99,26.5,35,101,7.28,4.53,HillB.00,3,69,NYG,,23,2022,0,0,3,20,8,80,0,0,0,0,0,0,0,0,0,0,0,121,,16,HillB.00
Nyheim Hines,8-May,198,4.38,35.5,,119,7.18,4.35,HineNy00,4,104,IND,,21,2022,0,0,0,25,22,81,0,0,0,0,0,306,1202,10,240,1778,8,3,,,HineNy00
Jalyn Holmes,5-Jun,283,4.82,32,25,,,,HolmJa01,4,102,MIN,,22,2022,0,0,0,6,5,34,0,0,0,0,0,0,0,0,0,0,0,29,,1,HolmJa01
Sam Hubbard,5-Jun,270,,35,,116,6.84,4.32,HubbSa00,3,77,CIN,,23,2022,0,0,4,30,30,75,0,0,0,0,0,0,0,0,0,0,0,173,,30.5,HubbSa00
Mike Hughes,11-May,191,4.53,35.5,20,127,6.7,4.13,HughMi00,1,30,MIN,,21,2022,0,0,0,9,5,57,0,0,0,0,0,0,0,0,0,0,0,142,3,,HughMi00
Hayden Hurst,4-Jun,250,4.67,31.5,,120,7.19,4.37,HursHa00,1,25,BAL,,25,2022,0,0,1,16,6,70,0,0,0,0,0,1,0,0,177,1718,14,2,,,HursHa00
Joel Iyiegbuniwe,1-Jun,229,4.6,35,19,117,7.06,4.28,IyieJo00,4,115,CHI,,22,2022,0,0,0,5,4,65,0,0,0,0,0,0,0,0,0,0,0,26,,,IyieJo00
Ryan Izzo,5-Jun,256,4.94,33,18,110,7.15,4.43,IzzoRy00,7,250,NWE,,22,2021,0,0,1,3,3,19,0,0,0,0,0,0,0,0,19,313,1,,,,IzzoRy00
Donte Jackson,11-May,175,4.32,,7,124,,,JackDo02,2,55,CAR,,22,2022,0,0,5,21,21,64,0,0,0,0,0,0,0,0,0,0,0,199,14,1,JackDo02
Josh Jackson,1-Jun,192,4.56,38,18,123,6.86,4.03,JackJo01,2,45,GNB,,22,2022,0,0,0,8,7,49,0,0,0,0,0,0,0,0,0,0,0,77,,,JackJo01
Justin Jackson,Jun-00,199,4.52,38.5,13,122,6.81,4.07,JackJu01,7,251,LAC,,22,2022,0,0,0,12,10,59,0,0,0,0,0,248,1210,5,77,609,1,10,,,JackJu01
Lamar Jackson,2-Jun,216,,,,,,,JackLa00,1,32,BAL,,21,2022,1,2,4,69,69,70,1055,1655,12209,101,38,727,4437,24,0,0,0,1,,,JackLa00
Leon Jacobs,3-Jun,246,4.48,34.5,26,122,7.14,4.44,JacoLe00,7,230,JAX,,22,2020,0,0,1,7,7,29,0,0,0,0,0,0,0,0,0,0,0,50,,2,JacoLe00
Natrell Jamerson,Jun-00,198,4.4,35.5,25,120,,,JameNa00,5,164,NOR,,22,2020,0,0,0,1,,21,0,0,0,0,0,0,0,0,0,0,0,11,,,JameNa00
Derwin James,3-Jun,215,4.47,40,21,132,,,JameDe00,1,17,LAC,,22,2022,1,3,3,24,24,50,0,0,0,0,0,0,0,0,0,0,0,237,7,9.5,JameDe00
Richie James,10-May,183,4.48,35.5,6,122,6.87,4.16,JameRi00,7,240,SFO,,23,2023,0,0,1,12,6,58,0,0,0,0,0,4,5,0,96,1264,7,2,,,JameRi00
Malik Jefferson,3-Jun,236,4.52,36,27,125,,,JeffMa00,3,78,CIN,,21,2021,0,0,0,3,1,35,0,0,0,0,0,0,0,0,0,0,0,9,,,JeffMa00
Josey Jewell,1-Jun,234,4.82,33,18,117,6.8,4.27,JeweJo00,4,106,DEN,,23,2022,0,0,3,23,23,62,0,0,0,0,0,0,0,0,0,0,0,203,2,6,JeweJo00
Kerryon Johnson,11-May,213,,40,11,126,7.07,4.29,JohnKe06,2,43,DET,,21,2021,0,0,1,11,11,35,0,0,0,0,0,283,1225,8,61,527,3,,,,JohnKe06
Taron Johnson,Jun-00,180,4.5,33,17,118,7.03,4.28,JohnTa01,4,121,BUF,,22,2022,0,0,4,19,19,71,0,0,0,0,0,0,0,0,0,0,0,263,4,6,JohnTa01
Jamarco Jones,4-Jun,299,5.5,24,,102,8.32,4.99,JoneJa08,5,168,SEA,,22,2021,0,0,0,7,7,36,0,0,0,0,0,0,0,0,0,0,0,,,,JoneJa08
Justin Jones,2-Jun,309,5.09,29,24,104,7.82,4.74,JoneJu03,3,84,LAC,,22,2022,0,0,4,22,15,68,0,0,0,0,0,0,0,0,0,0,0,91,,7.5,JoneJu03
Sam Jones,5-Jun,305,5.32,27,28,101,7.92,4.86,JoneSa00,6,183,DEN,,22,2018,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,JoneSa00
Peter Kalambayi,3-Jun,252,4.57,34,19,121,7.13,4.36,KalaPe00,6,214,HOU,,23,2020,0,0,0,3,3,41,0,0,0,0,0,0,0,0,0,0,0,17,,,KalaPe00
John Kelly,10-May,216,,35,15,120,7.13,4.51,KellJo00,6,176,LAR,,21,2022,0,0,0,1,1,13,0,0,0,0,0,32,96,0,2,27,0,,,,KellJo00
Arden Key,6-Jun,238,,31,,117,7.16,4.25,KeyxAr00,3,87,OAK,,22,2022,0,0,1,10,6,71,0,0,0,0,0,0,0,0,0,0,0,61,,14,KeyxAr00
Christian Kirk,10-May,201,4.47,35.5,20,115,7.09,4.45,KirkCh01,2,47,ARI,,21,2022,0,0,5,33,24,73,1,2,33,0,0,21,153,0,320,4010,25,1,,,KirkCh01
Micah Kiser,2-Jun,238,4.66,35.5,,121,7.05,4.24,KiseMi00,5,147,LAR,,23,2021,0,0,0,8,6,36,0,0,0,0,0,0,0,0,0,0,0,55,,,KiseMi00
Harold Landry,3-Jun,252,4.64,36,24,119,6.88,4.19,LandHa00,2,41,TEN,,22,2021,0,1,3,28,28,64,0,0,0,0,0,0,0,0,0,0,0,164,2,31,LandHa00
Jordan Lasley,1-Jun,203,4.5,34.5,8,112,,4.19,LaslJo00,5,162,BAL,,21,,0,0,0,,,,,,,,,,,,,,,,,,LaslJo00
Kyle Lauletta,3-Jun,222,4.81,31,,113,6.95,4.07,LaulKy00,4,108,NYG,,23,2018,0,0,0,0,0,2,0,5,0,0,1,1,-2,0,0,0,0,,,,LaulKy00
Tanner Lee,4-Jun,218,4.98,32,,115,7,4.41,LeexTa00,6,203,JAX,,23,,0,0,0,,,,,,,,,,,,,,,,,,LeexTa00
Rick Leonard,7-Jun,311,,,19,,,,LeonRi00,4,127,NOR,,21,2021,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,LeonRi00
Tyquan Lewis,3-Jun,265,,35.5,,122,,,LewiTy00,2,64,IND,,23,2022,0,0,0,10,10,48,0,0,0,0,0,0,0,0,0,0,0,49,1,9.5,LewiTy00
James Looney,3-Jun,287,4.89,35.5,28,113,7.32,4.37,LoonJa00,7,232,GNB,,23,2018,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,LoonJa00
Avonte Maddox,9-May,180,4.39,37,13,125,6.51,4,MaddAv00,4,125,PHI,,22,2022,0,0,1,14,14,60,0,0,0,0,0,0,0,0,0,0,0,183,4,3,MaddAv00
Cole Madison,5-Jun,308,5.33,28.5,26,97,7.86,4.88,MadiCo01,5,138,GNB,,23,,0,0,0,,,,,,,,,,,,,,,,,,MadiCo01
Baker Mayfield,1-Jun,215,4.84,29,,111,7,4.28,MayfBa00,1,1,CLE,,23,2022,0,0,4,46,40,72,1386,2259,16288,102,64,189,660,6,1,17,0,1,,,MayfBa00
Mike McGlinchey,8-Jun,309,,28.5,24,105,,,McGlMi00,1,9,SFO,,23,2022,0,0,4,31,31,69,0,0,0,0,0,0,0,0,0,0,0,,,,McGlMi00
R.J. McIntosh,4-Jun,286,,,,,,,McInR.00,5,139,NYG,,22,2019,0,0,0,1,1,18,0,0,0,0,0,0,0,0,0,0,0,10,,2,McInR.00
Kahlil McKenzie,5-Jun,314,5.15,29.5,26,105,7.94,4.68,McKeKa00,6,198,KAN,,21,2021,0,0,0,1,,12,0,0,0,0,0,0,0,0,0,0,0,5,,,McKeKa00
Sony Michel,11-May,214,4.54,,22,,,4.21,MichSo00,1,31,NWE,,23,2022,0,0,2,21,15,65,0,0,0,0,0,779,3243,18,56,439,2,1,,,MichSo00
Anthony Miller,11-May,201,,,22,,,,MillAn02,2,51,CHI,,23,2021,0,0,2,12,12,50,1,1,8,0,0,9,37,0,140,1589,12,3,,,MillAn02
Kolton Miller,9-Jun,309,4.95,31.5,24,121,7.34,4.49,MillKo00,1,15,OAK,,22,2022,0,0,5,34,34,79,0,0,0,0,0,0,0,0,0,0,0,,,,MillKo00
D.J. Moore,Jun-00,210,4.42,39.5,15,132,6.95,4.07,MoorD.00,1,24,CAR,,21,2022,0,0,5,39,39,80,0,1,0,0,0,39,335,0,364,5201,21,4,,,MoorD.00
Kamrin Moore,11-May,200,,,,,,,MoorKa01,6,189,NOR,,21,2018,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,,,,MoorKa01
Siran Neal,Jun-00,199,4.56,40.5,17,122,7,4.28,NealSi00,5,154,BUF,,24,2022,0,0,0,5,5,80,0,0,0,0,0,0,0,0,1,13,0,76,,1,NealSi00
Nick Nelson,11-May,208,4.52,,17,123,,,NelsNi00,4,110,OAK,,21,2019,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,10,,,NelsNi00
Quenton Nelson,5-Jun,325,,26.5,35,105,7.65,4.62,NelsQu00,1,6,IND,,22,2022,3,5,5,55,55,78,0,0,0,0,0,1,0,0,0,0,0,1,,,NelsQu00
Bilal Nichols,4-Jun,306,4.95,,29,,,,NichBi00,5,145,CHI,,21,2022,0,0,4,29,23,77,0,0,0,0,0,0,0,0,0,0,0,93,1,12.5,NichBi00
Parry Nickerson,Jun-00,180,4.32,,15,,,,NickPa00,6,179,NYJ,,23,2021,0,0,0,2,1,25,0,0,0,0,0,0,0,0,0,0,0,23,,,NickPa00
Derrick Nnadi,1-Jun,317,5.38,27,25,96,8.15,5.02,NnadDe00,3,75,KAN,,22,2023,0,0,4,27,27,82,0,0,0,0,0,0,0,0,0,0,0,91,1,4,NnadDe00
Kendrick Norton,3-Jun,314,5.25,,30,,,,NortKe01,7,242,CAR,,21,,0,0,0,,,,,,,,,,,,,,,,,,NortKe01
Joseph Noteboom,5-Jun,309,4.96,24,27,102,7.65,4.44,NoteJo00,3,89,LAR,,23,2022,0,0,0,12,12,53,0,0,0,0,0,0,0,0,0,0,0,,,,NoteJo00
Uchenna Nwosu,3-Jun,251,4.65,32,20,119,,,NwosUc00,2,48,LAC,,21,2022,0,0,2,21,13,79,0,0,0,0,0,0,0,0,0,0,0,127,1,24.5,NwosUc00
Chukwuma Okorafor,6-Jun,320,5.31,23.5,19,102,7.87,4.8,OkorCh00,3,92,PIT,,21,2022,0,0,3,23,23,63,0,0,0,0,0,0,0,0,0,0,0,,,,OkorCh00
Ogbonnia Okoronkwo,1-Jun,253,4.77,38,27,121,,,OkorOg00,5,160,LAR,,23,2022,0,0,0,8,3,50,0,0,0,0,0,0,0,0,0,0,0,52,,9.5,OkorOg00
Isaiah Oliver,1-Jun,190,4.5,,,,,,OlivIs00,2,58,ATL,,21,2022,0,0,2,12,12,62,0,0,0,0,0,0,0,0,0,0,0,153,2,2,OlivIs00
Brandon Parker,8-Jun,305,5.4,28.5,,113,7.82,4.68,ParkBr01,3,65,OAK,,22,2021,0,0,2,14,14,54,0,0,0,0,0,0,0,0,0,0,0,2,,,ParkBr01
Daron Payne,2-Jun,311,4.95,28.5,27,107,7.58,4.71,PaynDa00,1,13,WAS,,21,2022,0,1,5,39,39,81,0,0,0,0,0,0,0,0,0,0,0,161,1,26,PaynDa00
Rashaad Penny,11-May,220,4.46,32.5,13,120,,,PennRa00,1,27,SEA,,22,2022,0,0,0,13,13,42,0,0,0,0,0,337,1918,13,27,222,1,,,,PennRa00
Darius Phillips,10-May,190,4.54,,,,,,PhilDa02,5,170,CIN,,23,2022,0,0,1,7,7,56,0,0,0,0,0,0,0,0,0,0,0,60,5,,PhilDa02
Harrison Phillips,4-Jun,307,5.21,32,42,103,7.28,4.5,PhilHa00,3,96,BUF,,22,2022,0,0,1,16,9,62,0,0,0,0,0,0,0,0,0,0,0,88,,3,PhilHa00
Billy Price,4-Jun,305,,,,,,,PricBi01,1,21,CIN,,23,2022,0,0,3,18,9,69,0,0,0,0,0,0,0,0,0,0,0,2,,,PricBi01
Scott Quessenberry,4-Jun,310,5.09,33.5,25,111,7.5,4.69,QuesSc00,5,155,LAC,,23,2022,0,0,2,13,8,79,0,0,0,0,0,0,0,0,0,0,0,,,,QuesSc00
Trey Quinn,11-May,203,4.55,33.5,17,116,6.91,4.19,QuinTr00,7,256,WAS,,22,2020,0,0,0,2,2,16,0,0,0,0,0,1,0,0,35,273,2,,,,QuinTr00
